,event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
5585,MEX90149,2024-07-12,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),,Protesters,,,,Protesters only,,484,North America,Mexico,Guanajuato,Leon,,Leon de los Aldama,21.1220,-101.6832,1,Zona Franca,Subnational,"On 12 July 2024, in Leon de los Aldama, Guanajuato, civil society organizations protested at the Ibero-American meeting to demand that the trust Fidesseg not disappear after local congress sent an exhortation to eliminate the trust. Protesters claimed that the trust was used for work, social projects and contributed to the security of the entity.",0,crowd size=no report,1721086508
5586,MEX90151,2024-07-12,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),Catholic Christian Group (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Guerrero,Acapulco de Juarez,,Acapulco de Juarez,16.8619,-99.8866,1,El Sol de Acapulco,Subnational,"On 12 July 2024, in Acapulco de Juarez, Guerrero, around 100 members of the Catholic church from Ometepec protested to demand the remain of a father in the municipality in Colonia Centro and against the arrival of a new priest.",0,crowd size=around 100,1721086508
5587,MEX90156,2024-07-12,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),,Protesters,,,,Protesters only,,484,North America,Mexico,Mexico,Valle de Chalco Solidaridad,,Valle de Chalco Solidaridad,19.2925,-98.9401,1,24 Horas (Mexico),National,"On 12 July 2024, in Valle de Chalco Solidaridad, Mexico, kindergarten parents protested and blocked the Mexico-Puebla highway at the height of Puente Rojo to demand the government to resolve their requests.",0,crowd size=no report,1721086508
5588,MEX90157,2024-07-12,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),,Protesters,,,,Protesters only,,484,North America,Mexico,Michoacan de Ocampo,Jiquilpan,,Jiquilpan de Juarez,19.9897,-102.7186,2,Milenio,National,"On 12 July 2024, in Jiquilpan de Juarez, Michoacan de Ocampo, about 100 people from different municipalities protested and blocked the Jiquilpan-Manzanillo highway to demand authorities to repair potholes.",0,crowd size=about 100,1721086508
5589,MEX90159,2024-07-12,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),Taxi/Bus Drivers (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Baja California,Tijuana,,Tijuana,32.5325,-117.0190,1,Zeta Tijuana,Subnational,"On 12 July 2024, in Tijuana, Baja California, taxi drivers protested in the center of the city to request support from citizens in collecting signatures for the forced withdrawal of taxi units announced by the state government from the Agua Caliente corridor.",0,crowd size=no report,1721086508
5590,MEX90165,2024-07-12,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),,Protesters,,,,Protesters only,,484,North America,Mexico,Puebla,Tlahuapan,,Santa Rita Tlahuapan,19.3305,-98.5824,2,E-Consulta,Subnational,"On 12 July 2024, close to Santa Rita Tlahuapan, Puebla, residents protested and blocked the Mexico-Puebla highway to demand the payments for the compensation for their lands that are being used to build a highway.",0,crowd size=no report,1721086508
5591,MEX90168,2024-07-12,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),Teachers (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Veracruz de Ignacio de la Llave,Cordoba,,Cordoba,18.8944,-96.9353,1,Imagen del Golfo,Subnational,"On 12 July 2024, in Cordoba, Veracruz de Ignacio de la Llave, teachers took over the school supervision to accuse the director of discrimination based on sexual orientation after a teacher was exposed to workplace harassment and unfounded accusations.",0,crowd size=no report,1721086508
5592,MEX90169,2024-07-12,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),Cahitan Indigenous Group (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Sonora,Cajeme,,Ciudad Obregon,27.4965,-109.9327,2,La Silla Rota,National,"On 12 July 2024, close to Ciudad Obregon, Sonora, about 20 members of the Yaqui indigenous group (coded to Cahitan Indigenous Group) protested and blocked the Mexico-Nogales highway to demand authorities to comply with agreements and provide the resources that were promised.",0,crowd size=about 20,1721086508
5593,MEX90173,2024-07-12,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),,Protesters,,,,Protesters only,,484,North America,Mexico,Tamaulipas,San Fernando,,Los Vergeles,25.1514,-97.9207,2,El Norte; Hoy Tamaulipas,Subnational,"On 12 July 2024, close to Los Vergeles, Tamaulipas, about 30 residents protested and blocked the San Fernando-Matamoros highway at kilometer 219 to demand justice for missing persons. Relatives and friends of a kidnapped fisherman also demonstrated to demand authorities to help locate the missing man.",0,crowd size=about 30,1721086508
5594,MEX90174,2024-07-12,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),,Protesters,,,,Protesters only,,484,North America,Mexico,Tamaulipas,Tampico,,Tampico,22.2161,-97.8584,1,Hoy Tamaulipas,Subnational,"On 12 July 2024, in Tampico, Tamaulipas, neighbors of Colonia Vergel protested to demand solutions to a tree that collapsed on a street and left residents with electricity services.",0,crowd size=no report,1721086508
5595,MEX90208,2024-07-12,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),Labor Group (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Jalisco,Guadalajara,,Guadalajara,20.6764,-103.3422,1,El Norte,National,"On 12 July 2024, in Guadalajara, Jalisco, workers from the State Prosecutor's Office, Secretariat of Security and Social Reintegration protested at Plaza Juarez to demand salary leveling, salary improvements and the recognition of a union.",0,crowd size=no report,1721691365
5596,MEX90211,2024-07-12,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),Labor Group (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Quintana Roo,Solidaridad,,Puerto Aventuras,20.5066,-87.2300,2,El Norte,National,"On 12 July 2024, close to Puerto Aventuras, Quintana Roo, workers of the Maya Train protested and blocked highway 307 to demand improvements in their working conditions at the camps where they lack electricity and water.",0,crowd size=no report,1721691365
5597,MEX90365,2024-07-12,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),,Protesters,,,,Protesters only,,484,North America,Mexico,Ciudad de Mexico,Coyoacan,,Ciudad de Mexico - Coyoacan,19.3502,-99.1621,1,Reforma,National,"On 12 July 2024, in Ciudad de Mexico - Coyoacan, a group of people protested to denounce the lack of action by the Prosecutor's office against a person accused of animal abuse and killing a dog.",0,crowd size=no report,1721691365
5598,MEX90366,2024-07-12,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),,Protesters,,,,Protesters only,,484,North America,Mexico,Oaxaca,Oaxaca de Juarez,,Oaxaca de Juarez,17.0600,-96.7255,1,Tabasco Hoy,National,"On 12 July 2024, in Oaxaca de Juarez, Oaxaca, neighbors of Colonia Jalatlaco protested against the construction of a gas station which would put neighbors at risk and demanded answers about the authorization of the construction.",0,crowd size=no report,1721691365
5599,MEX90020,2024-07-12,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),Farmers (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Sinaloa,Guasave,,Guasave,25.5655,-108.4718,1,El Sol de Sinaloa,Subnational,"On 12 July 2024, in Guasave, Sinaloa, for a third consecutive day, farmers protested at a warehouse to denounce the lack of payment after more than one year after delivering the harvest.",0,crowd size=no report,1724714228
5600,MEX90131,2024-07-12,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),Judges (Mexico); Lawyers (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Morelos,Cuernavaca,,Cuernavaca,18.9218,-99.2349,1,El Universal (Mexico),National,"On 12 July 2024, in Cuernavaca, Morelos, judges and lawyers protested against the proposal of the reform of the Judicial Branch of the Federation and the division of powers by popular mandate which would affect 54,000 employees in the country.",0,crowd size=no report,1724714228
5601,MEX90115,2024-07-12,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),Lawyers (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Veracruz de Ignacio de la Llave,Xalapa,,Xalapa-Enriquez,19.5271,-96.9226,1,La Silla Rota,National,"On 12 July 2024, in Xalapa-Enriquez, Veracruz de Ignacio de la Llave, lawyers and judicial personnel against the proposal of the reform of the Judicial Branch of the Federation and the division of powers by popular mandate which would affect 54,000 employees in the country.",0,crowd size=no report,1733203866
5602,MEX90102,2024-07-11,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),Labor Group (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Campeche,Carmen,,Ciudad del Carmen,18.6378,-91.8365,1,Tribuna Campeche,Subnational,"On 11 July 2024, in Ciudad del Carmen, Campeche, for a third consecutive day, retirees and pensioners protested to demand the payment of nine fortnight salaries and to denounce the incompetence of the rector.",0,crowd size=no report,1721086508
5603,MEX90103,2024-07-11,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),Labor Group (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Ciudad de Mexico,Cuauhtemoc,,Ciudad de Mexico - Cuauhtemoc,19.4313,-99.1531,1,Noroeste,National,"On 11 July 2024, in Ciudad de Mexico - Cuauhtemoc, members of the movement that is dedicated to defend labor and social rights and active and retired state employees protested outside the National Palace to demand respect for retirement rights.",0,crowd size=no report,1721086508
5604,MEX90106,2024-07-11,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),Women (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Baja California,Mexicali,,Mexicali,32.6412,-115.4760,1,AFN - Tijuana,Subnational,"On 11 July 2024, in Mexicali, Baja California, around 300 women protested at the monument of Benito Juarez to demand justice for the killing of a woman who was reported missing days earlier and found dead.",0,crowd size=around 300,1721086508
5605,MEX90107,2024-07-11,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),Labor Group (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Guerrero,Acapulco de Juarez,,Acapulco de Juarez,16.8619,-99.8866,1,El Sol de Acapulco,Subnational,"On 11 July 2024, in Acapulco de Juarez, Guerrero, business leaders protested against the remodeling work of La Quebrada by the Secretariat of Agrarian, Territorial and Urban Development (Sedatu) which would have negative impacts on the area.",0,crowd size=no report,1721086508
5606,MEX90108,2024-07-11,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),,Protesters,,,,Protesters only,,484,North America,Mexico,Ciudad de Mexico,Cuauhtemoc,,Ciudad de Mexico - Cuauhtemoc,19.4313,-99.1531,1,El Norte,Subnational,"On 11 July 2024, in Ciudad de Mexico - Cuauhtemoc, members of the National Assembly of Electrical Energy Users (ANUEE) protested at the National Palace to demand a clean slate in the payment of electricity services.",0,crowd size=no report,1721086508
5607,MEX90116,2024-07-11,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),Teachers (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Hidalgo,Pachuca de Soto,,Pachuca de Soto,20.1224,-98.7370,1,Diario Via Libre; Milenio,Subnational-National,"On 11 July 2024, in Pachuca de Soto, Hidalgo, around 50 teachers of the Polytechnic University of Pachuca (UPP) carried out a work stoppage and protested outside the campus with banners to demand dialogue with the campus rector and to demand increase in their salaries.",0,crowd size=around 50,1721086508
5608,MEX90120,2024-07-11,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),Teachers (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Mexico,Ecatepec de Morelos,,Ecatepec de Morelos,19.5991,-99.0492,1,Milenio,National,"On 11 July 2024, in Ecatepec de Morelos, Mexico, about 15 state teachers protested at the San Cristobal toll booth on the Mexico-Pachuca highway to demand better working conditions.",0,crowd size=about 15,1721086508
5609,MEX90125,2024-07-11,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),,Protesters,,,,Protesters only,,484,North America,Mexico,Puebla,Chapulco,,Puente Colorado,18.7038,-97.3614,1,E-Consulta,Subnational,"On 11 July 2024, in Puente Colorado, Puebla, residents protested and blocked train tracks with different objects to denounce the company Ferrosur and demand the installation of a water treatment plan, as promised.",0,crowd size=no report,1721086508
5610,MEX90126,2024-07-11,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),FNPF: National Front for Family,Protesters,,,,Protesters only,,484,North America,Mexico,Puebla,Puebla,,Heroica Puebla de Zaragoza,19.0440,-98.1975,1,E-Consulta,Subnational,"On 11 July 2024, in Heroica Puebla de Zaragoza, Puebla, about 25 members of the National Front for the Family association protested outside state congress against the approval of the decriminalization of abortion.",0,crowd size=about 25,1721086508
5611,MEX90136,2024-07-11,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),,Protesters,,,,Protesters only,,484,North America,Mexico,Veracruz de Ignacio de la Llave,Misantla,,Santa Cruz Hidalgo,19.9666,-96.8796,1,Imagen del Golfo,Subnational,"On 11 July 2024, in Santa Cruz Hidalgo, Veracruz de Ignacio de la Llave, residents protested and blocked the highway Misantla-Martinez de la Torre with sticks and stones to demand the state government to accelerate the rehabilitation work of the road. After several hours of blockade, the protesters came to a negotiation with authorities.",0,crowd size=no report,1721086508
